,Count,HyperVolume
0,20,0.7648984107811031
1,25,0.9584403927744858
2,30,0.9662753463608512
3,35,0.9662753463608512
4,40,0.972093969204845
5,45,0.972093969204845
6,50,0.9983497356746424
7,55,0.9984907927175872
8,60,0.9984907927175872
9,65,0.9984907927175872
10,70,0.9984907927175872
11,75,0.9986303749651421
12,80,0.9986303749651421
13,85,0.9986303749651421
14,90,0.9986303749651421
15,95,0.9986303749651421
16,100,0.9986303749651421
